n,measured_time_milliseconds,average_error,population_size,mutation_rate,crossover_rate,tournament_size,num_elites,crossover_type,num_generations
30,8875,0.0290756,30,0.1,0.9,2,5,TWO_POINT,50
30,16559,0.0185661,30,0.1,0.9,2,5,TWO_POINT,100
30,6722,0.0444126,30,0.1,0.9,4,1,ONE_POINT,30
30,12998,0.0347305,30,0.1,0.9,4,1,ONE_POINT,50
30,22036,0.0249932,30,0.1,0.9,4,1,ONE_POINT,100
30,7078,0.0459487,30,0.1,0.9,4,1,TWO_POINT,30
30,11026,0.0342619,30,0.1,0.9,4,1,TWO_POINT,50
30,21055,0.0225579,30,0.1,0.9,4,1,TWO_POINT,100
30,6883,0.0310275,30,0.1,0.9,4,3,ONE_POINT,30
30,10966,0.0211983,30,0.1,0.9,4,3,ONE_POINT,50
30,23021,0.0114872,30,0.1,0.9,4,3,ONE_POINT,100
30,6621,0.0317118,30,0.1,0.9,4,3,TWO_POINT,30
30,10911,0.0235268,30,0.1,0.9,4,3,TWO_POINT,50
30,22006,0.011514,30,0.1,0.9,4,3,TWO_POINT,100
30,6840,0.0275883,30,0.1,0.9,4,5,ONE_POINT,30
30,11517,0.0171707,30,0.1,0.9,4,5,ONE_POINT,50
30,22025,0.00932458,30,0.1,0.9,4,5,ONE_POINT,100
30,6967,0.0265133,30,0.1,0.9,4,5,TWO_POINT,30
30,11297,0.0195096,30,0.1,0.9,4,5,TWO_POINT,50
30,22200,0.0114742,30,0.1,0.9,4,5,TWO_POINT,100
30,8025,0.0326442,30,0.1,0.9,6,1,ONE_POINT,30
30,13272,0.0233695,30,0.1,0.9,6,1,ONE_POINT,50
30,25439,0.0143276,30,0.1,0.9,6,1,ONE_POINT,100
30,7699,0.0349582,30,0.1,0.9,6,1,TWO_POINT,30
30,12737,0.0221376,30,0.1,0.9,6,1,TWO_POINT,50
30,25471,0.0155089,30,0.1,0.9,6,1,TWO_POINT,100
30,8142,0.025135,30,0.1,0.9,6,3,ONE_POINT,30
30,14511,0.0166252,30,0.1,0.9,6,3,ONE_POINT,50
30,26232,0.00891236,30,0.1,0.9,6,3,ONE_POINT,100
30,8346,0.0247748,30,0.1,0.9,6,3,TWO_POINT,30
30,12182,0.0157495,30,0.1,0.9,6,3,TWO_POINT,50
30,25103,0.00882597,30,0.1,0.9,6,3,TWO_POINT,100
30,8274,0.0235605,30,0.1,0.9,6,5,ONE_POINT,30
30,14637,0.0152942,30,0.1,0.9,6,5,ONE_POINT,50
30,25270,0.00773975,30,0.1,0.9,6,5,ONE_POINT,100
30,7281,0.0222384,30,0.1,0.9,6,5,TWO_POINT,30
30,12080,0.0151878,30,0.1,0.9,6,5,TWO_POINT,50
30,24262,0.00808243,30,0.1,0.9,6,5,TWO_POINT,100
30,5152,0.0732085,30,0.1,0.95,2,1,ONE_POINT,30
30,8436,0.0598712,30,0.1,0.95,2,1,ONE_POINT,50
30,16468,0.0457726,30,0.1,0.95,2,1,ONE_POINT,100
30,4956,0.0696446,30,0.1,0.95,2,1,TWO_POINT,30
30,8154,0.0598349,30,0.1,0.95,2,1,TWO_POINT,50
30,16570,0.0483778,30,0.1,0.95,2,1,TWO_POINT,100
30,5138,0.0552098,30,0.1,0.95,2,3,ONE_POINT,30
30,8455,0.0390832,30,0.1,0.95,2,3,ONE_POINT,50
30,16629,0.0280434,30,0.1,0.95,2,3,ONE_POINT,100
30,5013,0.0529061,30,0.1,0.95,2,3,TWO_POINT,30
30,8241,0.0398834,30,0.1,0.95,2,3,TWO_POINT,50
30,16624,0.0277694,30,0.1,0.95,2,3,TWO_POINT,100
30,5350,0.0436982,30,0.1,0.95,2,5,ONE_POINT,30
30,8508,0.0310807,30,0.1,0.95,2,5,ONE_POINT,50
30,16914,0.0176467,30,0.1,0.95,2,5,ONE_POINT,100
30,5094,0.045335,30,0.1,0.95,2,5,TWO_POINT,30
30,8321,0.0289333,30,0.1,0.95,2,5,TWO_POINT,50
30,16843,0.0165161,30,0.1,0.95,2,5,TWO_POINT,100
30,6560,0.0471466,30,0.1,0.95,4,1,ONE_POINT,30
30,10185,0.0366759,30,0.1,0.95,4,1,ONE_POINT,50
30,20343,0.0242874,30,0.1,0.95,4,1,ONE_POINT,100
30,6047,0.0413176,30,0.1,0.95,4,1,TWO_POINT,30
30,9937,0.0347849,30,0.1,0.95,4,1,TWO_POINT,50
30,20084,0.025252,30,0.1,0.95,4,1,TWO_POINT,100
30,6208,0.0304907,30,0.1,0.95,4,3,ONE_POINT,30
30,10148,0.0203305,30,0.1,0.95,4,3,ONE_POINT,50
30,20291,0.0129235,30,0.1,0.95,4,3,ONE_POINT,100
30,6115,0.0319046,30,0.1,0.95,4,3,TWO_POINT,30
30,10129,0.0208116,30,0.1,0.95,4,3,TWO_POINT,50
30,20200,0.010873,30,0.1,0.95,4,3,TWO_POINT,100
30,6260,0.0273202,30,0.1,0.95,4,5,ONE_POINT,30
30,10273,0.0177528,30,0.1,0.95,4,5,ONE_POINT,50
30,20343,0.010635,30,0.1,0.95,4,5,ONE_POINT,100
30,6168,0.0274364,30,0.1,0.95,4,5,TWO_POINT,30
30,10131,0.0182613,30,0.1,0.95,4,5,TWO_POINT,50
30,20198,0.0107151,30,0.1,0.95,4,5,TWO_POINT,100
30,7270,0.033021,30,0.1,0.95,6,1,ONE_POINT,30
30,12081,0.0265589,30,0.1,0.95,6,1,ONE_POINT,50
30,23770,0.0153461,30,0.1,0.95,6,1,ONE_POINT,100
30,7620,0.0359613,30,0.1,0.95,6,1,TWO_POINT,30
30,11970,0.0219324,30,0.1,0.95,6,1,TWO_POINT,50
30,23558,0.015763,30,0.1,0.95,6,1,TWO_POINT,100
30,7281,0.0236061,30,0.1,0.95,6,3,ONE_POINT,30
30,12018,0.0158689,30,0.1,0.95,6,3,ONE_POINT,50
30,24170,0.0114073,30,0.1,0.95,6,3,ONE_POINT,100
30,7214,0.0256606,30,0.1,0.95,6,3,TWO_POINT,30
30,11990,0.0159239,30,0.1,0.95,6,3,TWO_POINT,50
30,23393,0.00960356,30,0.1,0.95,6,3,TWO_POINT,100
30,7590,0.0215187,30,0.1,0.95,6,5,ONE_POINT,30
30,12320,0.0142806,30,0.1,0.95,6,5,ONE_POINT,50
30,23938,0.00888424,30,0.1,0.95,6,5,ONE_POINT,100
30,7260,0.0216912,30,0.1,0.95,6,5,TWO_POINT,30
30,11915,0.0157462,30,0.1,0.95,6,5,TWO_POINT,50
30,24031,0.00863055,30,0.1,0.95,6,5,TWO_POINT,100
30,10849,0.0105282,70,0.01,0.8,2,1,ONE_POINT,30
30,17539,0.00705699,70,0.01,0.8,2,1,ONE_POINT,50
30,34768,0.00504043,70,0.01,0.8,2,1,ONE_POINT,100
30,10598,0.00798441,70,0.01,0.8,2,1,TWO_POINT,30
30,17346,0.00502706,70,0.01,0.8,2,1,TWO_POINT,50
30,34109,0.00390599,70,0.01,0.8,2,1,TWO_POINT,100
30,10859,0.0106259,70,0.01,0.8,2,3,ONE_POINT,30
30,17548,0.00868111,70,0.01,0.8,2,3,ONE_POINT,50
30,34964,0.00611246,70,0.01,0.8,2,3,ONE_POINT,100
30,10641,0.00864653,70,0.01,0.8,2,3,TWO_POINT,30
30,17250,0.00781047,70,0.01,0.8,2,3,TWO_POINT,50
30,34217,0.00590263,70,0.01,0.8,2,3,TWO_POINT,100
30,11031,0.0108864,70,0.01,0.8,2,5,ONE_POINT,30
30,17675,0.00848252,70,0.01,0.8,2,5,ONE_POINT,50
30,34875,0.00580932,70,0.01,0.8,2,5,ONE_POINT,100
30,10832,0.0093271,70,0.01,0.8,2,5,TWO_POINT,30
30,17327,0.00699002,70,0.01,0.8,2,5,TWO_POINT,50
30,34071,0.00693153,70,0.01,0.8,2,5,TWO_POINT,100
30,13565,0.0156302,70,0.01,0.8,4,1,ONE_POINT,30
30,21565,0.0139216,70,0.01,0.8,4,1,ONE_POINT,50
30,43086,0.00954107,70,0.01,0.8,4,1,ONE_POINT,100
30,12906,0.0137148,70,0.01,0.8,4,1,TWO_POINT,30
30,21093,0.0115999,70,0.01,0.8,4,1,TWO_POINT,50
30,42028,0.00803922,70,0.01,0.8,4,1,TWO_POINT,100
30,13256,0.0156666,70,0.01,0.8,4,3,ONE_POINT,30
30,21591,0.0140217,70,0.01,0.8,4,3,ONE_POINT,50
30,43066,0.0126251,70,0.01,0.8,4,3,ONE_POINT,100
30,12984,0.0152111,70,0.01,0.8,4,3,TWO_POINT,30
30,21316,0.0118586,70,0.01,0.8,4,3,TWO_POINT,50
30,42393,0.0100376,70,0.01,0.8,4,3,TWO_POINT,100
30,13418,0.0162795,70,0.01,0.8,4,5,ONE_POINT,30
30,22120,0.0142915,70,0.01,0.8,4,5,ONE_POINT,50
30,42733,0.0102306,70,0.01,0.8,4,5,ONE_POINT,100
30,13481,0.0134468,70,0.01,0.8,4,5,TWO_POINT,30
30,21458,0.0131644,70,0.01,0.8,4,5,TWO_POINT,50
30,42248,0.00975303,70,0.01,0.8,4,5,TWO_POINT,100
30,15825,0.0189672,70,0.01,0.8,6,1,ONE_POINT,30
30,25767,0.0163038,70,0.01,0.8,6,1,ONE_POINT,50
30,51364,0.0128204,70,0.01,0.8,6,1,ONE_POINT,100
30,15468,0.0161695,70,0.01,0.8,6,1,TWO_POINT,30
30,25624,0.0139784,70,0.01,0.8,6,1,TWO_POINT,50
30,55935,0.0108604,70,0.01,0.8,6,1,TWO_POINT,100
30,17935,0.0189351,70,0.01,0.8,6,3,ONE_POINT,30
30,28212,0.0172804,70,0.01,0.8,6,3,ONE_POINT,50
30,51560,0.013184,70,0.01,0.8,6,3,ONE_POINT,100
30,15699,0.0142412,70,0.01,0.8,6,3,TWO_POINT,30
30,28320,0.015457,70,0.01,0.8,6,3,TWO_POINT,50
30,57066,0.0111814,70,0.01,0.8,6,3,TWO_POINT,100
30,16821,0.0178153,70,0.01,0.8,6,5,ONE_POINT,30
30,26825,0.0160244,70,0.01,0.8,6,5,ONE_POINT,50
30,54569,0.0137325,70,0.01,0.8,6,5,ONE_POINT,100
30,16290,0.0151608,70,0.01,0.8,6,5,TWO_POINT,30
30,26719,0.0158097,70,0.01,0.8,6,5,TWO_POINT,50
30,51937,0.0109193,70,0.01,0.8,6,5,TWO_POINT,100
30,11474,0.00835726,70,0.01,0.9,2,1,ONE_POINT,30
30,18741,0.00543193,70,0.01,0.9,2,1,ONE_POINT,50
30,35542,0.00461352,70,0.01,0.9,2,1,ONE_POINT,100
30,11109,0.00821048,70,0.01,0.9,2,1,TWO_POINT,30
30,18722,0.00566098,70,0.01,0.9,2,1,TWO_POINT,50
30,35420,0.00387164,70,0.01,0.9,2,1,TWO_POINT,100
30,12293,0.00991288,70,0.01,0.9,2,3,ONE_POINT,30
30,19417,0.00745396,70,0.01,0.9,2,3,ONE_POINT,50
30,39375,0.00558742,70,0.01,0.9,2,3,ONE_POINT,100
30,12370,0.0078951,70,0.01,0.9,2,3,TWO_POINT,30
30,20426,0.00594316,70,0.01,0.9,2,3,TWO_POINT,50
30,39543,0.00612935,70,0.01,0.9,2,3,TWO_POINT,100
30,13706,0.0102337,70,0.01,0.9,2,5,ONE_POINT,30
30,19957,0.00845934,70,0.01,0.9,2,5,ONE_POINT,50
30,43956,0.00727895,70,0.01,0.9,2,5,ONE_POINT,100
30,13065,0.00859633,70,0.01,0.9,2,5,TWO_POINT,30
30,20548,0.00641034,70,0.01,0.9,2,5,TWO_POINT,50
30,37270,0.00493369,70,0.01,0.9,2,5,TWO_POINT,100
30,13209,0.0153606,70,0.01,0.9,4,1,ONE_POINT,30
30,22034,0.0111531,70,0.01,0.9,4,1,ONE_POINT,50
30,49021,0.00920326,70,0.01,0.9,4,1,ONE_POINT,100
30,14238,0.0102203,70,0.01,0.9,4,1,TWO_POINT,30
30,24061,0.0103322,70,0.01,0.9,4,1,TWO_POINT,50
30,47516,0.0103322,70,0.01,0.9,4,1,TWO_POINT,100
30,14852,0.015288,70,0.01,0.9,4,3,ONE_POINT,30
30,24596,0.0128818,70,0.01,0.9,4,3,ONE_POINT,50
30,46192,0.0095289,70,0.01,0.9,4,3,ONE_POINT,100
30,14738,0.0137746,70,0.01,0.9,4,3,TWO_POINT,30
30,23259,0.0100914,70,0.01,0.9,4,3,TWO_POINT,50
30,51527,0.00978561,70,0.01,0.9,4,3,TWO_POINT,100
30,18724,0.0163603,70,0.01,0.9,4,5,ONE_POINT,30
30,30323,0.0127102,70,0.01,0.9,4,5,ONE_POINT,50
30,55593,0.0115768,70,0.01,0.9,4,5,ONE_POINT,100
30,17426,0.0118244,70,0.01,0.9,4,5,TWO_POINT,30
30,27944,0.0119152,70,0.01,0.9,4,5,TWO_POINT,50
30,54527,0.00861518,70,0.01,0.9,4,5,TWO_POINT,100
30,20302,0.0173309,70,0.01,0.9,6,1,ONE_POINT,30
30,34343,0.015072,70,0.01,0.9,6,1,ONE_POINT,50
30,67166,0.0109282,70,0.01,0.9,6,1,ONE_POINT,100
30,18520,0.0145921,70,0.01,0.9,6,1,TWO_POINT,30
30,29905,0.0119691,70,0.01,0.9,6,1,TWO_POINT,50
30,58381,0.0107031,70,0.01,0.9,6,1,TWO_POINT,100
30,18529,0.0185537,70,0.01,0.9,6,3,ONE_POINT,30
30,29704,0.0157207,70,0.01,0.9,6,3,ONE_POINT,50
30,58159,0.0124603,70,0.01,0.9,6,3,ONE_POINT,100
30,17573,0.0167592,70,0.01,0.9,6,3,TWO_POINT,30
30,29182,0.0125559,70,0.01,0.9,6,3,TWO_POINT,50
30,57536,0.0112208,70,0.01,0.9,6,3,TWO_POINT,100
30,17989,0.0171723,70,0.01,0.9,6,5,ONE_POINT,30
30,29398,0.0161319,70,0.01,0.9,6,5,ONE_POINT,50
30,58301,0.0123441,70,0.01,0.9,6,5,ONE_POINT,100
30,17878,0.0161582,70,0.01,0.9,6,5,TWO_POINT,30
30,29238,0.0156826,70,0.01,0.9,6,5,TWO_POINT,50
30,55501,0.0115149,70,0.01,0.9,6,5,TWO_POINT,100
30,11794,0.00853669,70,0.01,0.95,2,1,ONE_POINT,30
30,18230,0.00574277,70,0.01,0.95,2,1,ONE_POINT,50
30,35415,0.00389974,70,0.01,0.95,2,1,ONE_POINT,100
30,10850,0.00561047,70,0.01,0.95,2,1,TWO_POINT,30
30,17414,0.00479162,70,0.01,0.95,2,1,TWO_POINT,50
30,34136,0.00342746,70,0.01,0.95,2,1,TWO_POINT,100
30,10976,0.00851184,70,0.01,0.95,2,3,ONE_POINT,30
30,17757,0.00827807,70,0.01,0.95,2,3,ONE_POINT,50
30,35161,0.00577262,70,0.01,0.95,2,3,ONE_POINT,100
30,10722,0.00794587,70,0.01,0.95,2,3,TWO_POINT,30
30,17310,0.00541329,70,0.01,0.95,2,3,TWO_POINT,50
30,34291,0.0038412,70,0.01,0.95,2,3,TWO_POINT,100
30,11002,0.0101433,70,0.01,0.95,2,5,ONE_POINT,30
30,17816,0.00852926,70,0.01,0.95,2,5,ONE_POINT,50
30,35239,0.00529214,70,0.01,0.95,2,5,ONE_POINT,100
30,11222,0.00747734,70,0.01,0.95,2,5,TWO_POINT,30
30,19640,0.00711594,70,0.01,0.95,2,5,TWO_POINT,50
30,38239,0.00473647,70,0.01,0.95,2,5,TWO_POINT,100
30,14752,0.0133371,70,0.01,0.95,4,1,ONE_POINT,30
30,22902,0.011468,70,0.01,0.95,4,1,ONE_POINT,50
30,46734,0.00905726,70,0.01,0.95,4,1,ONE_POINT,100
30,13705,0.0106372,70,0.01,0.95,4,1,TWO_POINT,30
30,22911,0.00950181,70,0.01,0.95,4,1,TWO_POINT,50
30,45011,0.00798022,70,0.01,0.95,4,1,TWO_POINT,100
30,14357,0.0137528,70,0.01,0.95,4,3,ONE_POINT,30
30,23427,0.0115239,70,0.01,0.95,4,3,ONE_POINT,50
30,44741,0.00989737,70,0.01,0.95,4,3,ONE_POINT,100
30,13308,0.012914,70,0.01,0.95,4,3,TWO_POINT,30
30,23349,0.0105322,70,0.01,0.95,4,3,TWO_POINT,50
30,42151,0.00797925,70,0.01,0.95,4,3,TWO_POINT,100
30,13305,0.0135713,70,0.01,0.95,4,5,ONE_POINT,30
30,21791,0.0117439,70,0.01,0.95,4,5,ONE_POINT,50
30,43325,0.0104009,70,0.01,0.95,4,5,ONE_POINT,100
30,13473,0.0118183,70,0.01,0.95,4,5,TWO_POINT,30
30,21289,0.00967767,70,0.01,0.95,4,5,TWO_POINT,50
30,45501,0.00762542,70,0.01,0.95,4,5,TWO_POINT,100
30,17621,0.0150262,70,0.01,0.95,6,1,ONE_POINT,30
30,28755,0.0128321,70,0.01,0.95,6,1,ONE_POINT,50
30,55905,0.0113968,70,0.01,0.95,6,1,ONE_POINT,100
30,15384,0.0131315,70,0.01,0.95,6,1,TWO_POINT,30
30,25244,0.012757,70,0.01,0.95,6,1,TWO_POINT,50
30,50401,0.0103835,70,0.01,0.95,6,1,TWO_POINT,100
30,15721,0.0172453,70,0.01,0.95,6,3,ONE_POINT,30
30,26312,0.0140428,70,0.01,0.95,6,3,ONE_POINT,50
30,51153,0.0116713,70,0.01,0.95,6,3,ONE_POINT,100
30,15745,0.0140113,70,0.01,0.95,6,3,TWO_POINT,30
30,25480,0.0132511,70,0.01,0.95,6,3,TWO_POINT,50
30,51346,0.0104266,70,0.01,0.95,6,3,TWO_POINT,100
30,15958,0.0193702,70,0.01,0.95,6,5,ONE_POINT,30
30,26721,0.0152327,70,0.01,0.95,6,5,ONE_POINT,50
30,56187,0.010901,70,0.01,0.95,6,5,ONE_POINT,100
30,17967,0.0151006,70,0.01,0.95,6,5,TWO_POINT,30
30,32215,0.0129347,70,0.01,0.95,6,5,TWO_POINT,50
30,60418,0.00893392,70,0.01,0.95,6,5,TWO_POINT,100
30,11603,0.02975,70,0.05,0.8,2,1,ONE_POINT,30
30,19249,0.0214142,70,0.05,0.8,2,1,ONE_POINT,50
30,38012,0.0151742,70,0.05,0.8,2,1,ONE_POINT,100
30,11582,0.0273031,70,0.05,0.8,2,1,TWO_POINT,30
30,19123,0.0224656,70,0.05,0.8,2,1,TWO_POINT,50
30,36889,0.0133,70,0.05,0.8,2,1,TWO_POINT,100
30,11611,0.0196815,70,0.05,0.8,2,3,ONE_POINT,30
30,19521,0.0134369,70,0.05,0.8,2,3,ONE_POINT,50
30,39725,0.00708455,70,0.05,0.8,2,3,ONE_POINT,100
30,14362,0.017801,70,0.05,0.8,2,3,TWO_POINT,30
30,22393,0.0129741,70,0.05,0.8,2,3,TWO_POINT,50
30,43018,0.00654418,70,0.05,0.8,2,3,TWO_POINT,100
30,15010,0.0134747,70,0.05,0.8,2,5,ONE_POINT,30
30,20856,0.00775015,70,0.05,0.8,2,5,ONE_POINT,50
30,43556,0.00567804,70,0.05,0.8,2,5,ONE_POINT,100
30,13646,0.01319,70,0.05,0.8,2,5,TWO_POINT,30
30,20562,0.0100986,70,0.05,0.8,2,5,TWO_POINT,50
30,44390,0.0045797,70,0.05,0.8,2,5,TWO_POINT,100
30,14630,0.00647179,70,0.05,0.8,4,1,ONE_POINT,30
30,23076,0.00315229,70,0.05,0.8,4,1,ONE_POINT,50
30,50964,0.0012073,70,0.05,0.8,4,1,ONE_POINT,100
30,16475,0.00625783,70,0.05,0.8,4,1,TWO_POINT,30
30,27047,0.00285846,70,0.05,0.8,4,1,TWO_POINT,50
30,53245,0.00104831,70,0.05,0.8,4,1,TWO_POINT,100
30,19482,0.00617722,70,0.05,0.8,4,3,ONE_POINT,30
30,30776,0.00354087,70,0.05,0.8,4,3,ONE_POINT,50
30,55923,0.00208476,70,0.05,0.8,4,3,ONE_POINT,100
30,15459,0.00521087,70,0.05,0.8,4,3,TWO_POINT,30
30,24893,0.0027639,70,0.05,0.8,4,3,TWO_POINT,50
30,46323,0.00117805,70,0.05,0.8,4,3,TWO_POINT,100
30,14164,0.00661135,70,0.05,0.8,4,5,ONE_POINT,30
30,23256,0.00431665,70,0.05,0.8,4,5,ONE_POINT,50
30,45725,0.00160119,70,0.05,0.8,4,5,ONE_POINT,100
30,13821,0.00515411,70,0.05,0.8,4,5,TWO_POINT,30
30,22739,0.00423086,70,0.05,0.8,4,5,TWO_POINT,50
30,45098,0.00201613,70,0.05,0.8,4,5,TWO_POINT,100
30,16578,0.00502601,70,0.05,0.8,6,1,ONE_POINT,30
30,27461,0.00261712,70,0.05,0.8,6,1,ONE_POINT,50
30,54123,0.00145546,70,0.05,0.8,6,1,ONE_POINT,100
30,16269,0.00419676,70,0.05,0.8,6,1,TWO_POINT,30
30,26865,0.00281999,70,0.05,0.8,6,1,TWO_POINT,50
30,53386,0.00134042,70,0.05,0.8,6,1,TWO_POINT,100
30,16592,0.00566306,70,0.05,0.8,6,3,ONE_POINT,30
30,30238,0.00314095,70,0.05,0.8,6,3,ONE_POINT,50
30,69631,0.00198805,70,0.05,0.8,6,3,ONE_POINT,100
30,18853,0.00626295,70,0.05,0.8,6,3,TWO_POINT,30
30,31196,0.00388564,70,0.05,0.8,6,3,TWO_POINT,50
30,59531,0.00188654,70,0.05,0.8,6,3,TWO_POINT,100
30,16890,0.00566669,70,0.05,0.8,6,5,ONE_POINT,30
30,27007,0.00420956,70,0.05,0.8,6,5,ONE_POINT,50
30,54443,0.00243608,70,0.05,0.8,6,5,ONE_POINT,100
30,16132,0.00549238,70,0.05,0.8,6,5,TWO_POINT,30
30,27855,0.00362185,70,0.05,0.8,6,5,TWO_POINT,50
30,52980,0.0025362,70,0.05,0.8,6,5,TWO_POINT,100
30,11992,0.0289288,70,0.05,0.9,2,1,ONE_POINT,30
30,19090,0.0235147,70,0.05,0.9,2,1,ONE_POINT,50
30,37750,0.0136186,70,0.05,0.9,2,1,ONE_POINT,100
30,11815,0.0287929,70,0.05,0.9,2,1,TWO_POINT,30
30,18578,0.0232619,70,0.05,0.9,2,1,TWO_POINT,50
30,37060,0.0143473,70,0.05,0.9,2,1,TWO_POINT,100
30,12051,0.017295,70,0.05,0.9,2,3,ONE_POINT,30
30,19177,0.0104576,70,0.05,0.9,2,3,ONE_POINT,50
30,37911,0.00730165,70,0.05,0.9,2,3,ONE_POINT,100
30,11373,0.0182208,70,0.05,0.9,2,3,TWO_POINT,30
30,18655,0.0131556,70,0.05,0.9,2,3,TWO_POINT,50
30,37099,0.00668724,70,0.05,0.9,2,3,TWO_POINT,100
30,11701,0.013046,70,0.05,0.9,2,5,ONE_POINT,30
30,19287,0.00870541,70,0.05,0.9,2,5,ONE_POINT,50
30,37905,0.00491882,70,0.05,0.9,2,5,ONE_POINT,100
30,11550,0.0132202,70,0.05,0.9,2,5,TWO_POINT,30
30,18786,0.00736712,70,0.05,0.9,2,5,TWO_POINT,50
30,37262,0.00375835,70,0.05,0.9,2,5,TWO_POINT,100
30,14013,0.00614337,70,0.05,0.9,4,1,ONE_POINT,30
30,22911,0.00379974,70,0.05,0.9,4,1,ONE_POINT,50
30,45466,0.00162314,70,0.05,0.9,4,1,ONE_POINT,100
30,13687,0.00557372,70,0.05,0.9,4,1,TWO_POINT,30
30,22460,0.00306041,70,0.05,0.9,4,1,TWO_POINT,50
30,44920,0.00129647,70,0.05,0.9,4,1,TWO_POINT,100
30,14061,0.00583042,70,0.05,0.9,4,3,ONE_POINT,30
30,23568,0.003461,70,0.05,0.9,4,3,ONE_POINT,50
30,44996,0.00140192,70,0.05,0.9,4,3,ONE_POINT,100
30,14098,0.00577607,70,0.05,0.9,4,3,TWO_POINT,30
30,22435,0.00316172,70,0.05,0.9,4,3,TWO_POINT,50
30,44709,0.0017261,70,0.05,0.9,4,3,TWO_POINT,100
30,13985,0.00540911,70,0.05,0.9,4,5,ONE_POINT,30
30,22910,0.00333065,70,0.05,0.9,4,5,ONE_POINT,50
30,45462,0.00190883,70,0.05,0.9,4,5,ONE_POINT,100
30,14032,0.00475505,70,0.05,0.9,4,5,TWO_POINT,30
30,22539,0.00373775,70,0.05,0.9,4,5,TWO_POINT,50
30,45022,0.00237347,70,0.05,0.9,4,5,TWO_POINT,100
30,16435,0.00495624,70,0.05,0.9,6,1,ONE_POINT,30
30,27382,0.00236148,70,0.05,0.9,6,1,ONE_POINT,50
30,53655,0.0011187,70,0.05,0.9,6,1,ONE_POINT,100
30,16249,0.00472445,70,0.05,0.9,6,1,TWO_POINT,30
30,26743,0.00294472,70,0.05,0.9,6,1,TWO_POINT,50
30,52841,0.000999253,70,0.05,0.9,6,1,TWO_POINT,100
30,16440,0.00434104,70,0.05,0.9,6,3,ONE_POINT,30
30,27381,0.00318354,70,0.05,0.9,6,3,ONE_POINT,50
30,53621,0.00205615,70,0.05,0.9,6,3,ONE_POINT,100
30,16845,0.00536887,70,0.05,0.9,6,3,TWO_POINT,30
30,26589,0.00351603,70,0.05,0.9,6,3,TWO_POINT,50
30,53029,0.00229303,70,0.05,0.9,6,3,TWO_POINT,100
30,16592,0.00581726,70,0.05,0.9,6,5,ONE_POINT,30
30,27547,0.0038016,70,0.05,0.9,6,5,ONE_POINT,50
30,53641,0.00221365,70,0.05,0.9,6,5,ONE_POINT,100
30,16572,0.00503282,70,0.05,0.9,6,5,TWO_POINT,30
30,26790,0.00406324,70,0.05,0.9,6,5,TWO_POINT,50
30,53015,0.00229445,70,0.05,0.9,6,5,TWO_POINT,100
30,11727,0.0299949,70,0.05,0.95,2,1,ONE_POINT,30
30,19195,0.021961,70,0.05,0.95,2,1,ONE_POINT,50
30,38441,0.0144952,70,0.05,0.95,2,1,ONE_POINT,100
30,11465,0.0287758,70,0.05,0.95,2,1,TWO_POINT,30
30,18651,0.0211935,70,0.05,0.95,2,1,TWO_POINT,50
30,37319,0.0142443,70,0.05,0.95,2,1,TWO_POINT,100
30,11738,0.0180767,70,0.05,0.95,2,3,ONE_POINT,30
30,19176,0.0109246,70,0.05,0.95,2,3,ONE_POINT,50
30,38360,0.00543296,70,0.05,0.95,2,3,ONE_POINT,100
30,11396,0.0191554,70,0.05,0.95,2,3,TWO_POINT,30
30,18846,0.0110354,70,0.05,0.95,2,3,TWO_POINT,50
30,38045,0.00704498,70,0.05,0.95,2,3,TWO_POINT,100
30,11745,0.0149415,70,0.05,0.95,2,5,ONE_POINT,30
30,19775,0.00780411,70,0.05,0.95,2,5,ONE_POINT,50
30,38371,0.0042186,70,0.05,0.95,2,5,ONE_POINT,100
30,11448,0.012782,70,0.05,0.95,2,5,TWO_POINT,30
30,19304,0.00712377,70,0.05,0.95,2,5,TWO_POINT,50
30,37018,0.00331874,70,0.05,0.95,2,5,TWO_POINT,100
30,14071,0.00585311,70,0.05,0.95,4,1,ONE_POINT,30
30,23370,0.00309775,70,0.05,0.95,4,1,ONE_POINT,50
30,45483,0.00104998,70,0.05,0.95,4,1,ONE_POINT,100
30,14057,0.00584225,70,0.05,0.95,4,1,TWO_POINT,30
30,22575,0.00389692,70,0.05,0.95,4,1,TWO_POINT,50
30,45051,0.00100674,70,0.05,0.95,4,1,TWO_POINT,100
30,13982,0.00499819,70,0.05,0.95,4,3,ONE_POINT,30
30,23157,0.003813,70,0.05,0.95,4,3,ONE_POINT,50
30,45799,0.00140566,70,0.05,0.95,4,3,ONE_POINT,100
30,13756,0.00456392,70,0.05,0.95,4,3,TWO_POINT,30
30,22532,0.00280677,70,0.05,0.95,4,3,TWO_POINT,50
30,44755,0.00149697,70,0.05,0.95,4,3,TWO_POINT,100
30,14002,0.00628982,70,0.05,0.95,4,5,ONE_POINT,30
30,23252,0.00333466,70,0.05,0.95,4,5,ONE_POINT,50
30,45548,0.00214997,70,0.05,0.95,4,5,ONE_POINT,100
30,14015,0.00645577,70,0.05,0.95,4,5,TWO_POINT,30
30,22651,0.00308179,70,0.05,0.95,4,5,TWO_POINT,50
30,44858,0.00256082,70,0.05,0.95,4,5,TWO_POINT,100
30,16714,0.00389529,70,0.05,0.95,6,1,ONE_POINT,30
